posX,posY,time,height,width,timestamp
382,494,1730.010009765625,41.72607421875,41.72607421875,68159.0
396,509,1747.010009765625,41.72607421875,41.72607421875,68175.0
413,521,1764.010009765625,41.72607421875,41.72607421875,68192.0
435,532,1781.010009765625,41.72607421875,41.72607421875,68208.0
460,539,1795.010009765625,41.72607421875,41.72607421875,68225.0
486,542,1814.010009765625,41.72607421875,41.72607421875,68242.0
515,542,1829.010009765625,41.72607421875,41.72607421875,68258.0
543,535,1845.010009765625,41.72607421875,41.72607421875,68275.0
570,524,1862.010009765625,41.72607421875,41.72607421875,68291.0
596,507,1878.010009765625,41.72607421875,41.72607421875,68308.0
620,486,1895.010009765625,41.72607421875,41.72607421875,68325.0
640,463,1914.010009765625,41.72607421875,41.72607421875,68342.0
658,439,1930.010009765625,41.72607421875,41.72607421875,68358.0
673,413,1945.010009765625,41.72607421875,41.72607421875,68375.0
684,386,1963.010009765625,41.72607421875,41.72607421875,68392.0
690,359,1980.010009765625,41.72607421875,41.72607421875,68408.0
693,334,1995.010009765625,41.72607421875,41.72607421875,68425.0
693,312,2014.010009765625,41.72607421875,41.72607421875,68442.0
690,291,2030.010009765625,41.72607421875,41.72607421875,68458.0
683,273,2047.010009765625,41.72607421875,41.72607421875,68475.00000000001
672,256,2062.010009765625,41.72607421875,41.72607421875,68491.0
660,241,2080.010009765625,41.72607421875,41.72607421875,68508.0
646,229,2097.010009765625,41.72607421875,41.72607421875,68525.0
633,220,2113.010009765625,41.72607421875,41.72607421875,68541.0
616,214,2130.010009765625,41.72607421875,41.72607421875,68558.0
597,211,2145.010009765625,41.72607421875,41.72607421875,68574.0
575,211,2163.010009765625,41.72607421875,41.72607421875,68591.00000000001
551,212,2180.010009765625,41.72607421875,41.72607421875,68608.0
528,217,2195.010009765625,41.72607421875,41.72607421875,68624.0
506,223,2214.010009765625,41.72607421875,41.72607421875,68641.0
487,230,2230.010009765625,41.72607421875,41.72607421875,68658.0
470,240,2247.010009765625,41.72607421875,41.72607421875,68675.0
451,252,2264.010009765625,41.72607421875,41.72607421875,68691.0
432,268,2280.010009765625,41.72607421875,41.72607421875,68708.0
414,286,2297.010009765625,41.72607421875,41.72607421875,68725.00000000001
401,302,2313.010009765625,41.72607421875,41.72607421875,68741.0
389,320,2330.010009765625,41.72607421875,41.72607421875,68758.0
380,337,2347.010009765625,41.72607421875,41.72607421875,68775.0
372,357,2362.010009765625,41.72607421875,41.72607421875,68791.0
368,376,2378.010009765625,41.72607421875,41.72607421875,68808.0
367,396,2394.010009765625,41.72607421875,41.72607421875,68824.0
367,413,2411.010009765625,41.72607421875,41.72607421875,68841.00000000001
373,428,2428.010009765625,41.72607421875,41.72607421875,68858.0
381,442,2444.010009765625,41.72607421875,41.72607421875,68874.0
389,453,2461.010009765625,41.72607421875,41.72607421875,68891.0
400,464,2478.010009765625,41.72607421875,41.72607421875,68907.0
413,471,2494.010009765625,41.72607421875,41.72607421875,68924.0
429,478,2511.010009765625,41.72607421875,41.72607421875,68941.0
448,483,2527.010009765625,41.72607421875,41.72607421875,68957.00000000001
469,485,2544.010009765625,41.72607421875,41.72607421875,68974.0
492,485,2561.010009765625,41.72607421875,41.72607421875,68991.0
515,480,2578.010009765625,41.72607421875,41.72607421875,69008.0
536,471,2595.010009765625,41.72607421875,41.72607421875,69024.0
557,459,2611.010009765625,41.72607421875,41.72607421875,69041.0
575,445,2628.010009765625,41.72607421875,41.72607421875,69057.0
595,425,2645.010009765625,41.72607421875,41.72607421875,69074.0
612,405,2661.010009765625,41.72607421875,41.72607421875,69091.00000000001
626,385,2678.010009765625,41.72607421875,41.72607421875,69108.0
636,365,2696.010009765625,41.72607421875,41.72607421875,69124.0
644,344,2713.010009765625,41.72607421875,41.72607421875,69141.0
649,323,2730.010009765625,41.72607421875,41.72607421875,69158.0
650,303,2746.010009765625,41.72607421875,41.72607421875,69174.0
650,284,2763.010009765625,41.72607421875,41.72607421875,69191.0
642,263,2778.010009765625,41.72607421875,41.72607421875,69207.00000000001
633,244,2796.010009765625,41.72607421875,41.72607421875,69224.0
620,227,2813.010009765625,41.72607421875,41.72607421875,69241.0
605,215,2830.010009765625,41.72607421875,41.72607421875,69258.0
583,205,2847.010009765625,41.72607421875,41.72607421875,69274.0
556,200,2863.010009765625,41.72607421875,41.72607421875,69291.0
525,199,2880.010009765625,41.72607421875,41.72607421875,69308.0
495,199,2896.010009765625,41.72607421875,41.72607421875,69324.0
474,201,2913.010009765625,41.72607421875,41.72607421875,69341.00000000001
456,206,2930.010009765625,41.72607421875,41.72607421875,69358.0
440,213,2946.010009765625,41.72607421875,41.72607421875,69374.0
424,223,2963.010009765625,41.72607421875,41.72607421875,69391.0
406,238,2979.010009765625,41.72607421875,41.72607421875,69408.0
392,254,2996.010009765625,41.72607421875,41.72607421875,69424.0
380,270,3013.010009765625,41.72607421875,41.72607421875,69441.0
372,286,3029.010009765625,41.72607421875,41.72607421875,69458.0
366,301,3044.010009765625,41.72607421875,41.72607421875,69474.0
362,320,3062.010009765625,41.72607421875,41.72607421875,69491.0
359,342,3079.010009765625,41.72607421875,41.72607421875,69508.0
358,365,3096.010009765625,41.72607421875,41.72607421875,69524.0
359,386,3112.010009765625,41.72607421875,41.72607421875,69541.0
364,405,3129.010009765625,41.72607421875,41.72607421875,69558.0
371,425,3147.010009765625,41.72607421875,41.72607421875,69574.0
380,443,3162.010009765625,41.72607421875,41.72607421875,69591.00000000001
389,461,3180.010009765625,41.72607421875,41.72607421875,69607.0
402,480,3194.010009765625,41.72607421875,41.72607421875,69624.0
416,496,3212.010009765625,41.72607421875,41.72607421875,69641.0
434,509,3228.010009765625,41.72607421875,41.72607421875,69657.0
452,518,3246.010009765625,41.72607421875,41.72607421875,69674.0
470,522,3261.010009765625,41.72607421875,41.72607421875,69691.0
491,523,3279.010009765625,41.72607421875,41.72607421875,69707.00000000001
517,522,3296.010009765625,41.72607421875,41.72607421875,69724.0
546,513,3312.010009765625,41.72607421875,41.72607421875,69741.0
573,501,3329.010009765625,41.72607421875,41.72607421875,69757.0
598,486,3346.010009765625,41.72607421875,41.72607421875,69774.0
620,468,3362.010009765625,41.72607421875,41.72607421875,69791.0
640,448,3379.010009765625,41.72607421875,41.72607421875,69807.0
658,427,3396.010009765625,41.72607421875,41.72607421875,69824.0
673,406,3413.010009765625,41.72607421875,41.72607421875,69841.00000000001
684,384,3429.010009765625,41.72607421875,41.72607421875,69857.0
690,363,3446.010009765625,41.72607421875,41.72607421875,69874.0
691,342,3463.010009765625,41.72607421875,41.72607421875,69891.0
689,321,3478.010009765625,41.72607421875,41.72607421875,69907.0
679,302,3496.010009765625,41.72607421875,41.72607421875,69924.0
666,285,3513.010009765625,41.72607421875,41.72607421875,69941.0
649,269,3529.010009765625,41.72607421875,41.72607421875,69957.00000000001
630,257,3546.010009765625,41.72607421875,41.72607421875,69974.0
603,247,3562.010009765625,41.72607421875,41.72607421875,69991.0
568,241,3579.010009765625,41.72607421875,41.72607421875,70007.0
537,240,3596.010009765625,41.72607421875,41.72607421875,70024.0
512,240,3612.010009765625,41.72607421875,41.72607421875,70041.0
493,241,3629.010009765625,41.72607421875,41.72607421875,70057.0
477,245,3644.010009765625,41.72607421875,41.72607421875,70074.0
459,254,3662.010009765625,41.72607421875,41.72607421875,70090.0
439,269,3680.010009765625,41.72607421875,41.72607421875,70107.0
421,286,3694.010009765625,41.72607421875,41.72607421875,70124.0
408,303,3713.010009765625,41.72607421875,41.72607421875,70140.0
399,318,3729.010009765625,41.72607421875,41.72607421875,70157.0
395,331,3746.010009765625,41.72607421875,41.72607421875,70174.0
392,346,3762.010009765625,41.72607421875,41.72607421875,70190.0
389,364,3779.010009765625,41.72607421875,41.72607421875,70207.00000000001
388,385,3796.010009765625,41.72607421875,41.72607421875,70224.0
388,404,3812.010009765625,41.72607421875,41.72607421875,70240.0
389,424,3829.010009765625,41.72607421875,41.72607421875,70257.0
395,442,3846.010009765625,41.72607421875,41.72607421875,70274.0
401,457,3862.010009765625,41.72607421875,41.72607421875,70290.0
408,474,3879.010009765625,41.72607421875,41.72607421875,70307.0
416,487,3894.010009765625,41.72607421875,41.72607421875,70323.00000000001
426,504,3912.010009765625,41.72607421875,41.72607421875,70340.0
438,516,3929.010009765625,41.72607421875,41.72607421875,70357.0
455,529,3945.010009765625,41.72607421875,41.72607421875,70374.0
470,535,3962.010009765625,41.72607421875,41.72607421875,70390.0
487,539,3979.010009765625,41.72607421875,41.72607421875,70407.0
506,539,3996.010009765625,41.72607421875,41.72607421875,70424.0
526,537,4012.010009765625,41.72607421875,41.72607421875,70440.0
548,530,4030.010009765625,41.72607421875,41.72607421875,70457.00000000001
571,518,4044.010009765625,41.72607421875,41.72607421875,70473.0
593,505,4062.010009765625,41.72607421875,41.72607421875,70490.0
614,488,4079.010009765625,41.72607421875,41.72607421875,70507.0
633,471,4096.010009765625,41.72607421875,41.72607421875,70524.0
650,452,4112.010009765625,41.72607421875,41.72607421875,70540.0
665,433,4129.010009765625,41.72607421875,41.72607421875,70557.0
680,413,4145.010009765625,41.72607421875,41.72607421875,70574.0
690,393,4162.010009765625,41.72607421875,41.72607421875,70590.0
698,371,4179.010009765625,41.72607421875,41.72607421875,70607.0
702,348,4195.010009765625,41.72607421875,41.72607421875,70624.0
702,328,4212.010009765625,41.72607421875,41.72607421875,70640.0
701,307,4227.010009765625,41.72607421875,41.72607421875,70657.0
694,287,4245.010009765625,41.72607421875,41.72607421875,70674.0
685,269,4262.010009765625,41.72607421875,41.72607421875,70690.0
673,253,4279.010009765625,41.72607421875,41.72607421875,70707.00000000001
659,240,4295.010009765625,41.72607421875,41.72607421875,70723.0
641,228,4312.010009765625,41.72607421875,41.72607421875,70740.0
618,220,4329.010009765625,41.72607421875,41.72607421875,70757.0
589,216,4348.010009765625,41.72607421875,41.72607421875,70774.0
559,215,4362.010009765625,41.72607421875,41.72607421875,70790.0
531,216,4377.010009765625,41.72607421875,41.72607421875,70806.0
511,220,4396.010009765625,41.72607421875,41.72607421875,70824.0
495,225,4412.010009765625,41.72607421875,41.72607421875,70840.0
478,234,4428.010009765625,41.72607421875,41.72607421875,70857.0
462,246,4445.010009765625,41.72607421875,41.72607421875,70873.0
445,263,4462.010009765625,41.72607421875,41.72607421875,70890.0
427,283,4478.010009765625,41.72607421875,41.72607421875,70907.0
416,300,4496.010009765625,41.72607421875,41.72607421875,70923.0
408,315,4512.010009765625,41.72607421875,41.72607421875,70940.0
401,332,4529.010009765625,41.72607421875,41.72607421875,70957.00000000001
395,350,4545.010009765625,41.72607421875,41.72607421875,70973.0
392,371,4562.010009765625,41.72607421875,41.72607421875,70990.0
392,396,4578.010009765625,41.72607421875,41.72607421875,71007.0
392,414,4595.010009765625,41.72607421875,41.72607421875,71023.0
399,430,4611.010009765625,41.72607421875,41.72607421875,71040.0
407,447,4628.010009765625,41.72607421875,41.72607421875,71057.0
416,459,4645.010009765625,41.72607421875,41.72607421875,71073.00000000001
428,474,4661.010009765625,41.72607421875,41.72607421875,71090.0
442,486,4678.010009765625,41.72607421875,41.72607421875,71107.0
460,497,4696.010009765625,41.72607421875,41.72607421875,71123.0
479,505,4710.010009765625,41.72607421875,41.72607421875,71140.0
498,508,4728.010009765625,41.72607421875,41.72607421875,71157.0
519,508,4745.010009765625,41.72607421875,41.72607421875,71173.0
541,507,4761.010009765625,41.72607421875,41.72607421875,71190.0
565,500,4778.010009765625,41.72607421875,41.72607421875,71206.0
586,489,4795.010009765625,41.72607421875,41.72607421875,71223.0
608,476,4812.010009765625,41.72607421875,41.72607421875,71240.0
630,460,4827.010009765625,41.72607421875,41.72607421875,71256.0
650,441,4845.010009765625,41.72607421875,41.72607421875,71273.0
669,418,4861.010009765625,41.72607421875,41.72607421875,71290.0
685,394,4878.010009765625,41.72607421875,41.72607421875,71306.0
698,368,4895.010009765625,41.72607421875,41.72607421875,71323.00000000001
708,345,4911.010009765625,41.72607421875,41.72607421875,71340.0
714,325,4928.010009765625,41.72607421875,41.72607421875,71357.0
715,307,4945.010009765625,41.72607421875,41.72607421875,71373.0
713,287,4961.010009765625,41.72607421875,41.72607421875,71390.0
702,269,4978.010009765625,41.72607421875,41.72607421875,71406.0
688,252,4995.010009765625,41.72607421875,41.72607421875,71423.0
670,240,5011.010009765625,41.72607421875,41.72607421875,71440.0
650,233,5028.010009765625,41.72607421875,41.72607421875,71456.0
628,229,5045.010009765625,41.72607421875,41.72607421875,71473.0
600,228,5061.010009765625,41.72607421875,41.72607421875,71490.0
567,229,5078.010009765625,41.72607421875,41.72607421875,71506.0
539,236,5095.010009765625,41.72607421875,41.72607421875,71523.0
517,244,5111.010009765625,41.72607421875,41.72607421875,71540.0
500,251,5128.010009765625,41.72607421875,41.72607421875,71556.0
485,259,5145.010009765625,41.72607421875,41.72607421875,71573.00000000001
471,271,5161.010009765625,41.72607421875,41.72607421875,71590.0
454,288,5178.010009765625,41.72607421875,41.72607421875,71606.0
440,307,5195.010009765625,41.72607421875,41.72607421875,71623.0
428,327,5213.010009765625,41.72607421875,41.72607421875,71640.0
421,344,5226.010009765625,41.72607421875,41.72607421875,71656.0
419,358,5244.010009765625,41.72607421875,41.72607421875,71673.0
419,373,5261.010009765625,41.72607421875,41.72607421875,71690.0
419,391,5278.010009765625,41.72607421875,41.72607421875,71706.0
420,411,5295.010009765625,41.72607421875,41.72607421875,71723.0
426,433,5311.010009765625,41.72607421875,41.72607421875,71739.0
435,454,5328.010009765625,41.72607421875,41.72607421875,71756.0
445,472,5347.010009765625,41.72607421875,41.72607421875,71773.0
458,486,5361.010009765625,41.72607421875,41.72607421875,71789.0
469,499,5378.010009765625,41.72607421875,41.72607421875,71806.0
484,510,5395.010009765625,41.72607421875,41.72607421875,71823.00000000001
500,519,5411.010009765625,41.72607421875,41.72607421875,71839.0
520,525,5428.010009765625,41.72607421875,41.72607421875,71856.0
545,526,5445.010009765625,41.72607421875,41.72607421875,71873.0
567,526,5461.010009765625,41.72607421875,41.72607421875,71889.0
589,518,5478.010009765625,41.72607421875,41.72607421875,71906.0
611,508,5495.010009765625,41.72607421875,41.72607421875,71923.0
633,495,5512.010009765625,41.72607421875,41.72607421875,71940.0
653,478,5526.010009765625,41.72607421875,41.72607421875,71956.0
672,458,5544.010009765625,41.72607421875,41.72607421875,71973.0
689,435,5561.010009765625,41.72607421875,41.72607421875,71989.0
703,411,5578.010009765625,41.72607421875,41.72607421875,72006.0
713,386,5595.010009765625,41.72607421875,41.72607421875,72023.0
719,362,5611.010009765625,41.72607421875,41.72607421875,72039.0
721,338,5626.010009765625,41.72607421875,41.72607421875,72056.0
721,316,5644.010009765625,41.72607421875,41.72607421875,72073.00000000001
713,296,5661.010009765625,41.72607421875,41.72607421875,72089.0
700,278,5678.010009765625,41.72607421875,41.72607421875,72106.0
685,261,5693.010009765625,41.72607421875,41.72607421875,72122.0
665,246,5711.010009765625,41.72607421875,41.72607421875,72139.0
645,235,5726.010009765625,41.72607421875,41.72607421875,72156.0
621,228,5745.010009765625,41.72607421875,41.72607421875,72173.0
594,225,5760.010009765625,41.72607421875,41.72607421875,72189.0
566,225,5778.010009765625,41.72607421875,41.72607421875,72206.0
539,227,5794.010009765625,41.72607421875,41.72607421875,72223.0
514,235,5811.010009765625,41.72607421875,41.72607421875,72239.0
496,244,5828.010009765625,41.72607421875,41.72607421875,72256.0
480,252,5844.010009765625,41.72607421875,41.72607421875,72273.0
468,263,5861.010009765625,41.72607421875,41.72607421875,72289.0
454,277,5876.010009765625,41.72607421875,41.72607421875,72306.0
439,298,5894.010009765625,41.72607421875,41.72607421875,72322.0
423,323,5911.010009765625,41.72607421875,41.72607421875,72339.0
413,344,5928.010009765625,41.72607421875,41.72607421875,72356.0
408,363,5944.010009765625,41.72607421875,41.72607421875,72372.0
405,379,5961.010009765625,41.72607421875,41.72607421875,72389.0
403,400,5978.010009765625,41.72607421875,41.72607421875,72406.0
403,423,5994.010009765625,41.72607421875,41.72607421875,72422.0
404,442,6011.010009765625,41.72607421875,41.72607421875,72439.0
411,459,6028.010009765625,41.72607421875,41.72607421875,72456.0
421,477,6044.010009765625,41.72607421875,41.72607421875,72472.00000000001
432,489,6061.010009765625,41.72607421875,41.72607421875,72489.0
446,502,6076.010009765625,41.72607421875,41.72607421875,72505.0
462,513,6094.010009765625,41.72607421875,41.72607421875,72522.0
481,520,6111.010009765625,41.72607421875,41.72607421875,72539.0
505,525,6128.010009765625,41.72607421875,41.72607421875,72556.0
530,527,6144.010009765625,41.72607421875,41.72607421875,72572.0
554,527,6161.010009765625,41.72607421875,41.72607421875,72589.0
579,520,6177.010009765625,41.72607421875,41.72607421875,72606.0
602,508,6194.010009765625,41.72607421875,41.72607421875,72622.0
625,493,6211.010009765625,41.72607421875,41.72607421875,72639.0
647,476,6226.010009765625,41.72607421875,41.72607421875,72655.0
667,455,6244.010009765625,41.72607421875,41.72607421875,72672.0
684,433,6261.010009765625,41.72607421875,41.72607421875,72689.0
698,410,6276.010009765625,41.72607421875,41.72607421875,72705.0
708,384,6294.010009765625,41.72607421875,41.72607421875,72722.00000000001
715,358,6311.010009765625,41.72607421875,41.72607421875,72739.0
717,334,6326.010009765625,41.72607421875,41.72607421875,72755.0
717,311,6348.010009765625,41.72607421875,41.72607421875,72772.0
712,290,6361.010009765625,41.72607421875,41.72607421875,72789.0
698,269,6375.010009765625,41.72607421875,41.72607421875,72805.0
680,248,6394.010009765625,41.72607421875,41.72607421875,72823.00000000001
657,230,6411.010009765625,41.72607421875,41.72607421875,72839.0
637,222,6426.010009765625,41.72607421875,41.72607421875,72855.0
616,217,6444.010009765625,41.72607421875,41.72607421875,72872.0
592,216,6461.010009765625,41.72607421875,41.72607421875,72889.0
566,216,6477.010009765625,41.72607421875,41.72607421875,72905.0
536,222,6494.010009765625,41.72607421875,41.72607421875,72922.0
508,233,6511.010009765625,41.72607421875,41.72607421875,72939.0
490,242,6527.010009765625,41.72607421875,41.72607421875,72955.0
478,249,6544.010009765625,41.72607421875,41.72607421875,72972.00000000001
469,257,6561.010009765625,41.72607421875,41.72607421875,72989.0
459,269,6577.010009765625,41.72607421875,41.72607421875,73005.0
446,289,6594.010009765625,41.72607421875,41.72607421875,73022.0
433,315,6611.010009765625,41.72607421875,41.72607421875,73039.0
425,340,6627.010009765625,41.72607421875,41.72607421875,73055.0
422,358,6644.010009765625,41.72607421875,41.72607421875,73072.0
420,375,6661.010009765625,41.72607421875,41.72607421875,73089.0
420,395,6677.010009765625,41.72607421875,41.72607421875,73105.0
420,414,6694.010009765625,41.72607421875,41.72607421875,73122.0
424,437,6711.010009765625,41.72607421875,41.72607421875,73139.0
433,457,6725.010009765625,41.72607421875,41.72607421875,73155.0
443,477,6744.010009765625,41.72607421875,41.72607421875,73172.0
456,491,6761.010009765625,41.72607421875,41.72607421875,73189.0
469,503,6775.010009765625,41.72607421875,41.72607421875,73205.0
484,513,6794.010009765625,41.72607421875,41.72607421875,73222.00000000001
501,520,6810.010009765625,41.72607421875,41.72607421875,73239.0
520,523,6827.010009765625,41.72607421875,41.72607421875,73255.0
544,523,6844.010009765625,41.72607421875,41.72607421875,73272.0
569,523,6860.010009765625,41.72607421875,41.72607421875,73289.0
593,517,6877.010009765625,41.72607421875,41.72607421875,73305.0
618,508,6893.010009765625,41.72607421875,41.72607421875,73322.0
641,498,6910.010009765625,41.72607421875,41.72607421875,73339.0
664,484,6927.010009765625,41.72607421875,41.72607421875,73355.0
685,467,6943.010009765625,41.72607421875,41.72607421875,73372.0
705,447,6960.010009765625,41.72607421875,41.72607421875,73389.0
722,423,6975.010009765625,41.72607421875,41.72607421875,73405.0
736,398,6993.010009765625,41.72607421875,41.72607421875,73422.0
743,375,7010.010009765625,41.72607421875,41.72607421875,73439.0
746,354,7027.010009765625,41.72607421875,41.72607421875,73455.0
747,332,7043.010009765625,41.72607421875,41.72607421875,73472.00000000001
744,311,7060.010009765625,41.72607421875,41.72607421875,73489.0
736,293,7077.010009765625,41.72607421875,41.72607421875,73505.0
723,278,7093.010009765625,41.72607421875,41.72607421875,73522.0
708,265,7110.010009765625,41.72607421875,41.72607421875,73539.0
692,256,7126.010009765625,41.72607421875,41.72607421875,73555.0
671,248,7142.010009765625,41.72607421875,41.72607421875,73571.0
650,243,7160.010009765625,41.72607421875,41.72607421875,73588.00000000001
632,240,7175.010009765625,41.72607421875,41.72607421875,73605.0
612,240,7193.010009765625,41.72607421875,41.72607421875,73622.0
596,240,7210.010009765625,41.72607421875,41.72607421875,73638.0
582,243,7225.010009765625,41.72607421875,41.72607421875,73655.0
566,249,7243.010009765625,41.72607421875,41.72607421875,73672.0
549,258,7260.010009765625,41.72607421875,41.72607421875,73688.0
531,270,7275.010009765625,41.72607421875,41.72607421875,73705.0
516,283,7292.010009765625,41.72607421875,41.72607421875,73721.0
504,294,7310.010009765625,41.72607421875,41.72607421875,73738.0
496,306,7327.010009765625,41.72607421875,41.72607421875,73755.0
487,320,7345.010009765625,41.72607421875,41.72607421875,73772.0
478,337,7360.010009765625,41.72607421875,41.72607421875,73788.0
471,357,7376.010009765625,41.72607421875,41.72607421875,73805.0
467,375,7393.010009765625,41.72607421875,41.72607421875,73822.0
465,396,7410.010009765625,41.72607421875,41.72607421875,73838.00000000001
465,413,7425.010009765625,41.72607421875,41.72607421875,73855.0
465,430,7443.010009765625,41.72607421875,41.72607421875,73871.0
